osm_id;ort;plz;bundesland;eintrag
2001967;Obere Warnow;19374;Mecklenburg-Vorpommern;Weltklasse
546652;Oberfell;56332;Rheinland-Pfalz;Weltklasse
539710;Oberfischbach;56370;Rheinland-Pfalz;Weltklasse
1250227;Ober-Flörsheim;55234;Rheinland-Pfalz;Weltklasse
1171889;Obergeckler;54675;Rheinland-Pfalz;Weltklasse
161956;Obergriesbach;86573;Bayern;Weltklasse
915447;Obergröningen;73569;Baden-Württemberg;Weltklasse
448038;Obergünzburg;87634;Bayern;Weltklasse
1309669;Obergurig;02692;Sachsen;Weltklasse
538893;Oberhaching;82041;Bayern;Weltklasse
538893;Oberhaching;82064;Bayern;Weltklasse
532374;Oberhaid;56237;Rheinland-Pfalz;Weltklasse
1077544;Oberhaid;96173;Bayern;Weltklasse
1273276;Oberhain;07426;Thüringen;Weltklasse
1244320;Oberhambach;55765;Rheinland-Pfalz;Weltklasse
453004;Oberharmersbach;77784;Baden-Württemberg;Weltklasse
1352954;Oberharz am Brocken;38875;Sachsen-Anhalt;Weltklasse
1352954;Oberharz am Brocken;38877;Sachsen-Anhalt;Weltklasse
1352954;Oberharz am Brocken;38889;Sachsen-Anhalt;Weltklasse
1352954;Oberharz am Brocken;38899;Sachsen-Anhalt;Weltklasse
62734;Oberhausen;46045;Nordrhein-Westfalen;Weltklasse
62734;Oberhausen;46047;Nordrhein-Westfalen;Weltklasse
62734;Oberhausen;46049;Nordrhein-Westfalen;Weltklasse
62734;Oberhausen;46117;Nordrhein-Westfalen;Weltklasse
62734;Oberhausen;46119;Nordrhein-Westfalen;Weltklasse
62734;Oberhausen;46145;Nordrhein-Westfalen;Weltklasse
62734;Oberhausen;46147;Nordrhein-Westfalen;Weltklasse
62734;Oberhausen;46149;Nordrhein-Westfalen;Weltklasse
936947;Oberhausen;82386;Bayern;Weltklasse
943679;Oberhausen;86697;Bayern;Weltklasse
1252819;Oberhausen;76887;Rheinland-Pfalz;Weltklasse
1253869;Oberhausen an der Appel;67822;Rheinland-Pfalz;Weltklasse
1244035;Oberhausen an der Nahe;55585;Rheinland-Pfalz;Weltklasse
1244122;Oberhausen bei Kirn;55606;Rheinland-Pfalz;Weltklasse
659809;Oberhausen-Rheinhausen;68794;Baden-Württemberg;Weltklasse
1245250;Oberheimbach;55413;Rheinland-Pfalz;Weltklasse
2388434;Oberheldrungen;06577;Thüringen;Weltklasse
1245801;Ober-Hilbersheim;55437;Rheinland-Pfalz;Weltklasse
1270650;Oberhof;98559;Thüringen;Weltklasse
444710;Oberhonnefeld-Gierend;56587;Rheinland-Pfalz;Weltklasse
1245139;Oberhosenbach;55758;Rheinland-Pfalz;Weltklasse
356738;Oberickelsheim;97258;Bayern;Weltklasse
418877;Oberirsen;57635;Rheinland-Pfalz;Weltklasse
1140567;Oberkail;54533;Rheinland-Pfalz;Weltklasse
2831115;Oberkatz;98634;Thüringen;Weltklasse
452983;Oberkirch;77704;Baden-Württemberg;Weltklasse
1245100;Oberkirn;55624;Rheinland-Pfalz;Weltklasse
2792009;Oberkochen;73447;Baden-Württemberg;Weltklasse
957075;Ober Kostenz;55481;Rheinland-Pfalz;Weltklasse
1021689;Oberkotzau;95145;Bayern;Weltklasse
1310083;Oberkrämer;16727;Brandenburg;Weltklasse
415015;Oberlahr;57641;Rheinland-Pfalz;Weltklasse
2010630;Oberlangen;49779;Niedersachsen;Weltklasse
1108064;Oberlascheid;54608;Rheinland-Pfalz;Weltklasse
1108045;Oberlauch;54614;Rheinland-Pfalz;Weltklasse
384302;Oberleichtersbach;97789;Bayern;Weltklasse
301040;Oberlungwitz;09353;Sachsen;Weltklasse
957922;Obermaiselstein;87538;Bayern;Weltklasse
2803465;Obermarchtal;89611;Baden-Württemberg;Weltklasse
2247388;Obermaßfeld-Grimmenthal;98617;Thüringen;Weltklasse
2902835;Obermehler;99996;Thüringen;Weltklasse
933794;Obermeitingen;86836;Bayern;Weltklasse
1016402;Obermichelbach;90587;Bayern;Weltklasse
447064;Ober-Mörlen;61239;Hessen;Weltklasse
1253868;Obermoschel;67823;Rheinland-Pfalz;Weltklasse
416404;Obernau;57638;Rheinland-Pfalz;Weltklasse
282306;Obernbreit;97342;Bayern;Weltklasse
395322;Obernburg a.Main;63785;Bayern;Weltklasse
1180888;Oberndorf;21787;Niedersachsen;Weltklasse
1253874;Oberndorf;67821;Rheinland-Pfalz;Weltklasse
962253;Oberndorf a.Lech;86698;Bayern;Weltklasse
943741;Oberndorf am Neckar;78727;Baden-Württemberg;Weltklasse
538924;Oberneisen;65558;Rheinland-Pfalz;Weltklasse
941041;Oberneukirchen;84565;Bayern;Weltklasse
1128654;Oberneuland;28325;Bremen;Weltklasse
1128654;Oberneuland;28355;Bremen;Weltklasse
1399090;Obernfeld;37434;Niedersachsen;Weltklasse
2779387;Obernheim;72364;Baden-Württemberg;Weltklasse
1250987;Obernheim-Kirchenarnbach;66919;Rheinland-Pfalz;Weltklasse
540054;Obernhof;56379;Rheinland-Pfalz;Weltklasse
1392724;Obernholz;29386;Niedersachsen;Weltklasse
1169369;Obernkirchen;31683;Niedersachsen;Weltklasse
958111;Obernzell;94130;Bayern;Weltklasse
357055;Obernzenn;91619;Bayern;Weltklasse
1258883;Oberöfflingen;54533;Rheinland-Pfalz;Weltklasse
1239638;Ober-Olm;55270;Rheinland-Pfalz;Weltklasse
2179200;Oberoppurg;07381;Thüringen;Weltklasse
447636;Oberostendorf;86869;Bayern;Weltklasse
1252830;Oberotterbach;76889;Rheinland-Pfalz;Weltklasse
935165;Oberottmarshausen;86507;Bayern;Weltklasse
2168249;Oberpframmern;85667;Bayern;Weltklasse
1113751;Oberpierscheid;54649;Rheinland-Pfalz;Weltklasse
182345;Oberpleichfeld;97241;Bayern;Weltklasse
959827;Oberpöring;94562;Bayern;Weltklasse
444711;Oberraden;56587;Rheinland-Pfalz;Weltklasse
452412;Ober-Ramstadt;64372;Hessen;Weltklasse
1183356;Oberreichenbach;75394;Baden-Württemberg;Weltklasse
3351320;Oberreichenbach;91097;Bayern;Weltklasse
1245074;Oberreidenbach;55758;Rheinland-Pfalz;Weltklasse
959853;Oberreute;88179;Bayern;Weltklasse
74025;Oberried;79254;Baden-Württemberg;Weltklasse
957139;Oberrieden;87769;Bayern;Weltklasse
405821;Oberriexingen;71739;Baden-Württemberg;Weltklasse
533258;Oberrod;56479;Rheinland-Pfalz;Weltklasse
533259;Oberroßbach;56479;Rheinland-Pfalz;Weltklasse
391366;Oberrot;74420;Baden-Württemberg;Weltklasse
941080;Oberroth;89294;Bayern;Weltklasse
1258868;Oberscheidweiler;54533;Rheinland-Pfalz;Weltklasse
356988;Oberscheinfeld;91483;Bayern;Weltklasse
30973;Oberschleißheim;85764;Bayern;Weltklasse
1252834;Oberschlettenbach;76889;Rheinland-Pfalz;Weltklasse
959650;Oberschneiding;94363;Bayern;Weltklasse
416472;Oberschöna;09600;Sachsen;Weltklasse
3066478;Oberschönau;98587;Thüringen;Weltklasse
958259;Oberschönegg;87770;Bayern;Weltklasse
413421;Oberschöneweide;12459;Berlin;Weltklasse
318256;Oberschwarzach;97516;Bayern;Weltklasse
933513;Oberschweinbach;82294;Bayern;Weltklasse
1251157;Obersimten;66957;Rheinland-Pfalz;Weltklasse
349933;Obersinn;97791;Bayern;Weltklasse
936942;Obersöchering;82395;Bayern;Weltklasse
391362;Obersontheim;74423;Baden-Württemberg;Weltklasse
2803401;Oberstadion;89613;Baden-Württemberg;Weltklasse
1273257;Oberstadt;98530;Thüringen;Weltklasse
1085810;Oberstadtfeld;54570;Rheinland-Pfalz;Weltklasse
958139;Oberstaufen;87534;Bayern;Weltklasse
1246632;Oberstaufenbach;66879;Rheinland-Pfalz;Weltklasse
958128;Oberstdorf;87561;Bayern;Weltklasse
1152690;Oberstedem;54634;Rheinland-Pfalz;Weltklasse
415008;Obersteinebach;56593;Rheinland-Pfalz;Weltklasse
405256;Oberstenfeld;71720;Baden-Württemberg;Weltklasse
1244213;Oberstreit;55596;Rheinland-Pfalz;Weltklasse
387520;Oberstreu;97640;Bayern;Weltklasse
410481;Obersulm;74182;Baden-Württemberg;Weltklasse
1249735;Obersülzen;67271;Rheinland-Pfalz;Weltklasse
179657;Obersüßbach;84101;Bayern;Weltklasse
940831;Obertaufkirchen;84419;Bayern;Weltklasse
2783928;Oberteuringen;88094;Baden-Württemberg;Weltklasse
1184608;Oberthal;66649;Saarland;Weltklasse
384336;Oberthulba;97723;Bayern;Weltklasse
540467;Obertiefenbach;56357;Rheinland-Pfalz;Weltklasse
964621;Obertraubling;93083;Bayern;Weltklasse
2856460;Obertrebra;99510;Thüringen;Weltklasse
1080524;Obertrubach;91286;Bayern;Weltklasse
659747;Obertshausen;63179;Hessen;Weltklasse
1334107;Oberuckersee;17291;Brandenburg;Weltklasse
417461;Oberursel;61440;Hessen;Weltklasse
961853;Oberviechtach;92526;Bayern;Weltklasse
1137744;Obervieland;28277;Bremen;Weltklasse
1137744;Obervieland;28279;Bremen;Weltklasse
540468;Oberwallmenach;56357;Rheinland-Pfalz;Weltklasse
418868;Oberwambach;57614;Rheinland-Pfalz;Weltklasse
2536250;Oberweid;98634;Thüringen;Weltklasse
1152709;Oberweiler;54636;Rheinland-Pfalz;Weltklasse
1246674;Oberweiler im Tal;67756;Rheinland-Pfalz;Weltklasse
1246672;Oberweiler-Tiefenbach;67752;Rheinland-Pfalz;Weltklasse
1152712;Oberweis;54636;Rheinland-Pfalz;Weltklasse
1273297;Oberweißbach/Thüringer Wald;98744;Thüringen;Weltklasse
1190008;Oberwesel;55430;Rheinland-Pfalz;Weltklasse
1112225;Oberweser;34399;Hessen;Weltklasse
413532;Oberwiera;08396;Sachsen;Weltklasse
540063;Oberwies;56379;Rheinland-Pfalz;Weltklasse
1254059;Oberwiesen;67294;Rheinland-Pfalz;Weltklasse
536633;Oberwiesenthal;09484;Sachsen;Weltklasse
453005;Oberwolfach;77709;Baden-Württemberg;Weltklasse
1245132;Oberwörresbach;55758;Rheinland-Pfalz;Weltklasse
1050577;Oberzissen;56651;Rheinland-Pfalz;Weltklasse
2396187;Obhausen;06268;Sachsen-Anhalt;Weltklasse
941624;Obing;83119;Bayern;Weltklasse
403746;Obrigheim;74847;Baden-Württemberg;Weltklasse
1249741;Obrigheim (Pfalz);67283;Rheinland-Pfalz;Weltklasse
163052;Ochsenfurt;97199;Bayern;Weltklasse
2801247;Ochsenhausen;88416;Baden-Württemberg;Weltklasse
543129;Ochtendung;56299;Rheinland-Pfalz;Weltklasse
1202005;Ochtersum;26489;Niedersachsen;Weltklasse
155790;Ochtrup;48607;Nordrhein-Westfalen;Weltklasse
443579;Ockenfels;53545;Rheinland-Pfalz;Weltklasse
1239650;Ockenheim;55437;Rheinland-Pfalz;Weltklasse
1256031;Ockfen;54441;Rheinland-Pfalz;Weltklasse
1416816;Ockholm;25842;Schleswig-Holstein;Weltklasse
422934;Odderade;25785;Schleswig-Holstein;Weltklasse
546948;Odelzhausen;85235;Bayern;Weltklasse
1246771;Odenbach;67748;Rheinland-Pfalz;Weltklasse
173106;Odenthal;51519;Nordrhein-Westfalen;Weltklasse
1332914;Oderaue;16259;Brandenburg;Weltklasse
1318350;Oderberg;16248;Brandenburg;Weltklasse
1244163;Odernheim am Glan;55571;Rheinland-Pfalz;Weltklasse
418711;Oderwitz;02791;Sachsen;Weltklasse
1526888;Odisheim;21775;Niedersachsen;Weltklasse
1286635;Oebisfelde-Weferlingen;39343;Sachsen-Anhalt;Weltklasse
1286635;Oebisfelde-Weferlingen;39356;Sachsen-Anhalt;Weltklasse
1286635;Oebisfelde-Weferlingen;39359;Sachsen-Anhalt;Weltklasse
1286635;Oebisfelde-Weferlingen;39646;Sachsen-Anhalt;Weltklasse
2889820;Oechsen;36404;Thüringen;Weltklasse
416474;Oederan;09569;Sachsen;Weltklasse
446463;Oederquart;21734;Niedersachsen;Weltklasse
410467;Oedheim;74229;Baden-Württemberg;Weltklasse
151333;Oelde;59302;Nordrhein-Westfalen;Weltklasse
450518;Oelixdorf;25524;Schleswig-Holstein;Weltklasse
540469;Oelsberg;56357;Rheinland-Pfalz;Weltklasse
443861;Oelsnitz;08606;Sachsen;Weltklasse
536017;Oelsnitz/Erzgebirge;09376;Sachsen;Weltklasse
2831170;Oepfershausen;98634;Thüringen;Weltklasse
1079021;Oerel;27432;Niedersachsen;Weltklasse
63502;Oer-Erkenschwick;45739;Nordrhein-Westfalen;Weltklasse
422854;Oering;23845;Schleswig-Holstein;Weltklasse
383592;Oerlenbach;97714;Bayern;Weltklasse
142856;Oerlinghausen;33813;Nordrhein-Westfalen;Weltklasse
1147203;Oersberg;24407;Schleswig-Holstein;Weltklasse
430469;Oersdorf;24568;Schleswig-Holstein;Weltklasse
450215;Oeschebüttel;25548;Schleswig-Holstein;Weltklasse
447162;Oesterdeichstrich;25761;Schleswig-Holstein;Weltklasse
447967;Oesterwurth;25764;Schleswig-Holstein;Weltklasse
409031;Oestrich-Winkel;65375;Hessen;Weltklasse
2857013;Oettern;99438;Thüringen;Weltklasse
2179201;Oettersdorf;07907;Thüringen;Weltklasse
962610;Oettingen i.Bay.;86732;Bayern;Weltklasse
1460252;Oetzen;29588;Niedersachsen;Weltklasse
1428595;Oevenum;25938;Schleswig-Holstein;Weltklasse
1149293;Oeversee;24988;Schleswig-Holstein;Weltklasse
410468;Offenau;74254;Baden-Württemberg;Weltklasse
62695;Offenbach am Main;63065;Hessen;Weltklasse
62695;Offenbach am Main;63067;Hessen;Weltklasse
62695;Offenbach am Main;63069;Hessen;Weltklasse
62695;Offenbach am Main;63071;Hessen;Weltklasse
62695;Offenbach am Main;63073;Hessen;Weltklasse
62695;Offenbach am Main;63075;Hessen;Weltklasse
1252803;Offenbach an der Queich;76877;Rheinland-Pfalz;Weltklasse
1246768;Offenbach-Hundheim;67749;Rheinland-Pfalz;Weltklasse
959802;Offenberg;94560;Bayern;Weltklasse
452988;Offenburg;77652;Baden-Württemberg;Weltklasse
452988;Offenburg;77654;Baden-Württemberg;Weltklasse
452988;Offenburg;77656;Baden-Württemberg;Weltklasse
443122;Offenbüttel;25767;Schleswig-Holstein;Weltklasse
966171;Offenhausen;91238;Bayern;Weltklasse
1248581;Offenheim;55234;Rheinland-Pfalz;Weltklasse
964470;Offingen;89362;Bayern;Weltklasse
1248701;Offstein;67591;Rheinland-Pfalz;Weltklasse
2778732;Ofterdingen;72131;Baden-Württemberg;Weltklasse
957878;Ofterschwang;87527;Bayern;Weltklasse
453412;Oftersheim;68723;Baden-Württemberg;Weltklasse
2801323;Oggelshausen;88422;Baden-Württemberg;Weltklasse
1060410;Ohlenhard;53520;Rheinland-Pfalz;Weltklasse
452990;Ohlsbach;77797;Baden-Württemberg;Weltklasse
939363;Ohlstadt;82441;Bayern;Weltklasse
1241636;Ohlweiler;55469;Rheinland-Pfalz;Weltklasse
1246455;Ohmbach;66903;Rheinland-Pfalz;Weltklasse
2793206;Ohmden;73275;Baden-Württemberg;Weltklasse
2012778;Ohne;48465;Niedersachsen;Weltklasse
2785096;Öhningen;78337;Baden-Württemberg;Weltklasse
1307648;Ohorn;01896;Sachsen;Weltklasse
2800320;Ohrdruf;99885;Thüringen;Weltklasse
534078;Ohrenbach;91620;Bayern;Weltklasse
377452;Öhringen;74613;Baden-Württemberg;Weltklasse
1432633;Ohrum;38312;Niedersachsen;Weltklasse
422258;Olbernhau;09526;Sachsen;Weltklasse
1311099;Olbersdorf;02785;Sachsen;Weltklasse
2410098;Olbersleben;99628;Thüringen;Weltklasse
57991;Ölbronn-Dürrn;75248;Baden-Württemberg;Weltklasse
933493;Olching;82140;Bayern;Weltklasse
450072;Oldenborstel;25560;Schleswig-Holstein;Weltklasse
62409;Oldenburg;26121;Niedersachsen;Weltklasse
62409;Oldenburg;26122;Niedersachsen;Weltklasse
62409;Oldenburg;26123;Niedersachsen;Weltklasse
62409;Oldenburg;26125;Niedersachsen;Weltklasse
62409;Oldenburg;26127;Niedersachsen;Weltklasse
62409;Oldenburg;26129;Niedersachsen;Weltklasse
62409;Oldenburg;26131;Niedersachsen;Weltklasse
62409;Oldenburg;26133;Niedersachsen;Weltklasse
62409;Oldenburg;26135;Niedersachsen;Weltklasse
382421;Oldenburg in Holstein;23758;Schleswig-Holstein;Weltklasse
556140;Oldenbüttel;25557;Schleswig-Holstein;Weltklasse
445790;Oldendorf;21726;Niedersachsen;Weltklasse
448559;Oldendorf;25588;Schleswig-Holstein;Weltklasse
1846191;Oldendorf (Luhe);21385;Niedersachsen;Weltklasse
548557;Oldenhütten;24793;Schleswig-Holstein;Weltklasse
1397061;Oldenswort;25870;Schleswig-Holstein;Weltklasse
1405167;Oldersbek;25873;Schleswig-Holstein;Weltklasse
1406817;Olderup;25860;Schleswig-Holstein;Weltklasse
2388435;Oldisleben;06578;Thüringen;Weltklasse
1428599;Oldsum;25938;Schleswig-Holstein;Weltklasse
157719;Olfen;59399;Nordrhein-Westfalen;Weltklasse
2411318;Ollendorf;99198;Thüringen;Weltklasse
937651;Öllingen;89129;Baden-Württemberg;Weltklasse
1256947;Ollmuth;54316;Rheinland-Pfalz;Weltklasse
1113741;Olmscheid;54689;Rheinland-Pfalz;Weltklasse
163179;Olpe;57462;Nordrhein-Westfalen;Weltklasse
157421;Olsberg;59939;Nordrhein-Westfalen;Weltklasse
1253784;Olsbrücken;67737;Rheinland-Pfalz;Weltklasse
1152675;Olsdorf;54646;Rheinland-Pfalz;Weltklasse
418879;Ölsen;57612;Rheinland-Pfalz;Weltklasse
1108070;Olzheim;54597;Rheinland-Pfalz;Weltklasse
1255936;Onsdorf;54456;Rheinland-Pfalz;Weltklasse
959841;Opfenbach;88145;Bayern;Weltklasse
2803633;Öpfingen;89614;Baden-Württemberg;Weltklasse
1310861;Oppach;02736;Sachsen;Weltklasse
452985;Oppenau;77728;Baden-Württemberg;Weltklasse
1245834;Oppenheim;55276;Rheinland-Pfalz;Weltklasse
400923;Oppenweiler;71560;Baden-Württemberg;Weltklasse
400923;Oppenweiler;71570;Baden-Württemberg;Weltklasse
2902598;Oppershausen;99986;Thüringen;Weltklasse
1241650;Oppertshausen;55469;Rheinland-Pfalz;Weltklasse
2179202;Oppurg;07381;Thüringen;Weltklasse
1606239;Oranienbaum-Wörlitz;06785;Sachsen-Anhalt;Weltklasse
1310102;Oranienburg;16515;Brandenburg;Weltklasse
1254055;Orbis;67294;Rheinland-Pfalz;Weltklasse
1162786;Orenhofen;54298;Rheinland-Pfalz;Weltklasse
416405;Orfgen;57632;Rheinland-Pfalz;Weltklasse
2456173;Orlamünde;07768;Thüringen;Weltklasse
1108050;Orlenbach;54595;Rheinland-Pfalz;Weltklasse
1075999;Ormont;54597;Rheinland-Pfalz;Weltklasse
534391;Ornbau;91737;Bayern;Weltklasse
1140552;Orsfeld;54655;Rheinland-Pfalz;Weltklasse
1104571;Orsingen-Nenzingen;78359;Baden-Württemberg;Weltklasse
450120;Ortenberg;63683;Hessen;Weltklasse
452989;Ortenberg;77799;Baden-Württemberg;Weltklasse
958094;Ortenburg;94496;Bayern;Weltklasse
1314221;Ortrand;01990;Brandenburg;Weltklasse
1259146;Osann-Monzel;54518;Rheinland-Pfalz;Weltklasse
1256963;Osburg;54317;Rheinland-Pfalz;Weltklasse
535244;Oschatz;04758;Sachsen;Weltklasse
1286624;Oschersleben;39387;Sachsen-Anhalt;Weltklasse
548490;Osdorf;24251;Schleswig-Holstein;Weltklasse
1355741;Osloß;38557;Niedersachsen;Weltklasse
62631;Osnabrück;49074;Niedersachsen;Weltklasse
62631;Osnabrück;49076;Niedersachsen;Weltklasse
62631;Osnabrück;49078;Niedersachsen;Weltklasse
62631;Osnabrück;49080;Niedersachsen;Weltklasse
62631;Osnabrück;49082;Niedersachsen;Weltklasse
62631;Osnabrück;49084;Niedersachsen;Weltklasse
62631;Osnabrück;49086;Niedersachsen;Weltklasse
62631;Osnabrück;49088;Niedersachsen;Weltklasse
62631;Osnabrück;49090;Niedersachsen;Weltklasse
1307711;Oßling;01920;Sachsen;Weltklasse
152289;Ostbevern;48346;Nordrhein-Westfalen;Weltklasse
898642;Osteel;26529;Niedersachsen;Weltklasse
933496;Ostelsheim;75395;Baden-Württemberg;Weltklasse
444755;Osten;21756;Niedersachsen;Weltklasse
548566;Ostenfeld;24790;Schleswig-Holstein;Weltklasse
1404154;Ostenfeld (Husum);25872;Schleswig-Holstein;Weltklasse
941088;Osterberg;89296;Bayern;Weltklasse
1520087;Osterbruch;21762;Niedersachsen;Weltklasse
1284737;Osterburg (Altmark);39606;Sachsen-Anhalt;Weltklasse
403732;Osterburken;74706;Baden-Württemberg;Weltklasse
548616;Osterby;24367;Schleswig-Holstein;Weltklasse
1156028;Osterby;24994;Schleswig-Holstein;Weltklasse
1819234;Ostercappeln;49179;Niedersachsen;Weltklasse
1023214;Ostereistedt;27404;Niedersachsen;Weltklasse
2404086;Osterfeld;06721;Sachsen-Anhalt;Weltklasse
2084704;Osterheide, gemfr. Bezirk;29664;Niedersachsen;Weltklasse
2084704;Osterheide, gemfr. Bezirk;29683;Niedersachsen;Weltklasse
1395416;Osterhever;25836;Schleswig-Holstein;Weltklasse
959824;Osterhofen;94486;Bayern;Weltklasse
1128540;Osterholz;28307;Bremen;Weltklasse
1128540;Osterholz;28325;Bremen;Weltklasse
1128540;Osterholz;28327;Bremen;Weltklasse
188238;Osterholz-Scharmbeck;27711;Niedersachsen;Weltklasse
444183;Osterhorn;25364;Schleswig-Holstein;Weltklasse
1329406;Osternienburger Land;06386;Sachsen-Anhalt;Weltklasse
1416133;Osterode;37520;Niedersachsen;Weltklasse
1406825;Oster-Ohrstedt;25885;Schleswig-Holstein;Weltklasse
443086;Osterrade;25767;Schleswig-Holstein;Weltklasse
548569;Osterrönfeld;24783;Schleswig-Holstein;Weltklasse
536240;Osterspai;56340;Rheinland-Pfalz;Weltklasse
556097;Osterstedt;25590;Schleswig-Holstein;Weltklasse
2014149;Osterwald;49828;Niedersachsen;Weltklasse
1352969;Osterwieck;38835;Sachsen-Anhalt;Weltklasse
1352969;Osterwieck;38836;Sachsen-Anhalt;Weltklasse
447640;Osterzell;87662;Bayern;Weltklasse
2793022;Ostfildern;73760;Baden-Württemberg;Weltklasse
1177208;Osthausen-Wülfershausen;99310;Thüringen;Weltklasse
386931;Ostheim vor der Rhön;97645;Bayern;Weltklasse
902668;Osthofen;67574;Rheinland-Pfalz;Weltklasse
1128428;Östliche Vorstadt;28203;Bremen;Weltklasse
1128428;Östliche Vorstadt;28205;Bremen;Weltklasse
2805481;Ostrach;88356;Baden-Württemberg;Weltklasse
2410099;Ostramondra;99636;Thüringen;Weltklasse
415411;Ostrau;04749;Sachsen;Weltklasse
1470258;Ostrhauderfehn;26842;Niedersachsen;Weltklasse
659807;Östringen;76684;Baden-Württemberg;Weltklasse
418648;Ostritz;02899;Sachsen;Weltklasse
413291;Ostrohe;25746;Schleswig-Holstein;Weltklasse
2069504;Oststeinbek;22113;Schleswig-Holstein;Weltklasse
907227;Ötigheim;76470;Baden-Württemberg;Weltklasse
156051;Ötisheim;75443;Baden-Württemberg;Weltklasse
2826029;Ottenbach;73113;Baden-Württemberg;Weltklasse
2826029;Ottenbach;73529;Baden-Württemberg;Weltklasse
448606;Ottenbüttel;25591;Schleswig-Holstein;Weltklasse
554812;Ottendorf;24107;Schleswig-Holstein;Weltklasse
2778395;Ottendorf;07646;Thüringen;Weltklasse
913784;Ottendorf-Okrilla;01458;Sachsen;Weltklasse
934751;Ottenhofen;85570;Bayern;Weltklasse
452981;Ottenhöfen im Schwarzwald;77883;Baden-Württemberg;Weltklasse
966161;Ottensoos;91242;Bayern;Weltklasse
1184277;Ottenstein;31868;Niedersachsen;Weltklasse
335201;Otter;21259;Niedersachsen;Weltklasse
1260234;Otterbach;67731;Rheinland-Pfalz;Weltklasse
93817;Otterberg;67697;Rheinland-Pfalz;Weltklasse
93817;Otterberg;67731;Rheinland-Pfalz;Weltklasse
935956;Otterfing;83624;Bayern;Weltklasse
1518890;Otterndorf;21762;Niedersachsen;Weltklasse
1182035;Ottersberg;28870;Niedersachsen;Weltklasse
1254392;Ottersheim;67308;Rheinland-Pfalz;Weltklasse
1250389;Ottersheim bei Landau;76879;Rheinland-Pfalz;Weltklasse
422703;Otterstadt;67166;Rheinland-Pfalz;Weltklasse
1188895;Ottersweier;77833;Baden-Württemberg;Weltklasse
422339;Otterwisch;04668;Sachsen;Weltklasse
962643;Otting;86700;Bayern;Weltklasse
958671;Ottobeuren;87724;Bayern;Weltklasse
2168250;Ottobrunn;85521;Bayern;Weltklasse
452215;Ottrau;34633;Hessen;Weltklasse
2857014;Ottstedt am Berge;99428;Thüringen;Weltklasse
1187148;Ottweiler;66564;Saarland;Weltklasse
452390;Otzberg;64853;Hessen;Weltklasse
959816;Otzing;94563;Bayern;Weltklasse
535132;Ötzingen;56244;Rheinland-Pfalz;Weltklasse
1244082;Otzweiler;55606;Rheinland-Pfalz;Weltklasse
532793;Ovelgönne;26939;Niedersachsen;Weltklasse
173104;Overath;51491;Nordrhein-Westfalen;Weltklasse
2795578;Owen;73277;Baden-Württemberg;Weltklasse
2806602;Owingen;88696;Baden-Württemberg;Weltklasse
556667;Owschlag;24811;Schleswig-Holstein;Weltklasse
556667;Owschlag;24848;Schleswig-Holstein;Weltklasse
418115;Oybin;02797;Sachsen;Weltklasse
957726;Oy-Mittelberg;87466;Bayern;Weltklasse
1182034;Oyten;28876;Niedersachsen;Weltklasse
553600;Padenstedt;24634;Schleswig-Holstein;Weltklasse
148074;Paderborn;33098;Nordrhein-Westfalen;Weltklasse
148074;Paderborn;33100;Nordrhein-Westfalen;Weltklasse
148074;Paderborn;33102;Nordrhein-Westfalen;Weltklasse
148074;Paderborn;33104;Nordrhein-Westfalen;Weltklasse
148074;Paderborn;33106;Nordrhein-Westfalen;Weltklasse
148074;Paderborn;33154;Nordrhein-Westfalen;Weltklasse
148074;Paderborn;33161;Nordrhein-Westfalen;Weltklasse
